clip_id,rater_id,overall_mos,echo_annoyance_mos,nearend_naturalness_mos,acceptability_binary,confidence,headphone_passed,calibration_confirmed,submitted_at,system,item_uid,utt_id,scenario_bucket,task_type
hr_f5454d9b63fea3,returned_human_item_summary_v1,4.73,4.37,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,far_end_single_talk__c22008506fb03af3,farend-singletalk__eb6d9058__root__1uN6ZKjkE0ixLzBApJFouw_farend-singletalk,far_end_single_talk,rating
hr_133dbab9a3d2ad,returned_human_item_summary_v1,3.3,3.12,3.01,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,double_talk__b3846f1d2835c8c0,doubletalk__f03ba73a__root__hUcOKoqv0Uavp33Xrf2uWQ_doubletalk,double_talk,rating
hr_04a8b5c635fa91,returned_human_item_summary_v1,2.4,4.23,1.12,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,echo_path_motion__d13d5d45141a872f,doubletalk__f03ba73a__root__11831959-16d3-4240-b4d7-6c3f19936718_doubletalk-with-movement,echo_path_motion,rating
hr_363e7ff0b77f3f,returned_human_item_summary_v1,4.64,5.0,4.17,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,near_end_single_talk__62f5730dedbeddfb,fileid_461,near_end_single_talk,rating
hr_c40ea1ffffe175,returned_human_item_summary_v1,4.74,4.38,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,echo_path_motion__c8694656c51152a3,farend-singletalk__eb6d9058__root__GMR5LLJMJkWZGQ08TRPdnw_farend-singletalk-with-movement,echo_path_motion,rating
trap_91f91672ade1da,returned_human_item_summary_v1,1.0,1.0,1.0,0.0,2.0,1,1,2026-04-26T13:51:29+00:00,All-Zero-Control,low_ser_overlap__e7e2eb825aced58d,fileid_159,low_ser_overlap,degenerate_trap
hr_04d602a867b8e3,returned_human_item_summary_v1,4.51,5.0,3.89,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,near_end_single_talk__06c9cfa2d4807f54,fileid_137,near_end_single_talk,rating
hr_9347425d8a18d8,returned_human_item_summary_v1,3.0,4.31,2.08,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,noisy_double_talk__284efc673d120b17,fileid_137,noisy_double_talk,rating
hr_764ad50bc45d3e,returned_human_item_summary_v1,2.4,4.67,1.23,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,low_ser_overlap__1063fa3bc36cd136,fileid_327,low_ser_overlap,rating
hr_e88d33fcb352b5,returned_human_item_summary_v1,4.73,4.36,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,far_end_single_talk__c3f263829ad53168,farend-singletalk__eb6d9058__root__9TUrXnKCGEGzklkn3B4XjA_farend-singletalk,far_end_single_talk,rating
hr_46f1281b505d2b,returned_human_item_summary_v1,4.4,5.0,3.67,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,near_end_single_talk__84539a5ed2e47997,fileid_333,near_end_single_talk,rating
hr_6501fb3d6190d0,returned_human_item_summary_v1,3.94,4.45,3.16,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,noisy_double_talk__78f2641ec051e5f2,fileid_93,noisy_double_talk,rating
hr_2abecd90559ebf,returned_human_item_summary_v1,2.4,4.37,1.71,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,low_ser_overlap__cc2efdd13de97d42,fileid_472,low_ser_overlap,rating
rep_88c6f11077f324,returned_human_item_summary_v1,3.64,3.88,2.98,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,double_talk__694c3420a10a8f3e,doubletalk__f03ba73a__root__4f4608a6-6904-421b-8d47-b1b177bec389_doubletalk,double_talk,hidden_repeat
hr_8dba5dad226b38,returned_human_item_summary_v1,4.74,4.37,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,far_end_single_talk__c22008506fb03af3,farend-singletalk__eb6d9058__root__1uN6ZKjkE0ixLzBApJFouw_farend-singletalk,far_end_single_talk,rating
hr_fdd0166763b2ba,returned_human_item_summary_v1,4.53,4.62,4.3,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,double_talk__7d3e5bc204150de8,doubletalk__f03ba73a__root__7f925492-c4a7-4ea6-9cb6-ae8aa666879e_doubletalk,double_talk,rating
hr_07bb2b5e56b737,returned_human_item_summary_v1,2.4,4.15,1.64,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,noisy_double_talk__284efc673d120b17,fileid_137,noisy_double_talk,rating
hr_c6ebd1e0dbad74,returned_human_item_summary_v1,3.28,3.42,2.59,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,low_ser_overlap__8968c00fe8d7229e,fileid_18,low_ser_overlap,rating
hr_1008148cca6a32,returned_human_item_summary_v1,3.49,3.93,2.59,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,noisy_double_talk__c109889ca5a76e63,fileid_110,noisy_double_talk,rating
hr_5e894e581fae5f,returned_human_item_summary_v1,4.33,3.39,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,far_end_single_talk__a89650af17f760b6,farend-singletalk__eb6d9058__root__043c0213-3af9-4ccb-ad28-68df92069627_farend-singletalk,far_end_single_talk,rating
hr_ca56100c0edce8,returned_human_item_summary_v1,3.99,2.87,4.8,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,echo_path_motion__c09924bc3dab856f,farend-singletalk__eb6d9058__root__9d1645a6-0d73-4dd2-b946-619201420143_farend-singletalk-with-movement,echo_path_motion,rating
hr_bbc7184d681c0d,returned_human_item_summary_v1,3.66,2.56,4.3,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,low_ser_overlap__e7e2eb825aced58d,fileid_159,low_ser_overlap,rating
hr_95c86915850541,returned_human_item_summary_v1,4.36,4.66,3.88,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,echo_path_motion__48865029d1b44cb6,doubletalk__f03ba73a__root__hC1ZhhrB20i7sGG0GbvFWg_doubletalk-with-movement,echo_path_motion,rating
hr_bbf503788cfdff,returned_human_item_summary_v1,3.0,3.26,2.41,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,noisy_double_talk__c109889ca5a76e63,fileid_110,noisy_double_talk,rating
hr_c8a1128e53f3a9,returned_human_item_summary_v1,3.0,3.98,2.35,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,noisy_double_talk__0b324e7d44377dd6,fileid_97,noisy_double_talk,rating
hr_cb00bdee8901f3,returned_human_item_summary_v1,2.4,3.67,1.95,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,low_ser_overlap__48dd58d6d20466b4,fileid_234,low_ser_overlap,rating
hr_7493927a081ab8,returned_human_item_summary_v1,4.3,3.34,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,echo_path_motion__dc27422d8707604b,farend-singletalk__eb6d9058__root__J38L7HovCECPO1oce0Ua2g_farend-singletalk-with-movement,echo_path_motion,rating
hr_4439f4be4208ab,returned_human_item_summary_v1,2.4,3.3,1.99,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,double_talk__fbf9c05a57bc9d86,doubletalk__f03ba73a__root__e5af1974-e440-4d99-87ed-a75ee6a05ca1_doubletalk,double_talk,rating
hr_5c638de8a95781,returned_human_item_summary_v1,4.02,4.49,3.29,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,echo_path_motion__811cb271f26d428a,doubletalk__f03ba73a__root__Km8brWUHUUmGVbTjlvSt9g_doubletalk-with-movement,echo_path_motion,rating
hr_79a96b658ead16,returned_human_item_summary_v1,4.43,5.0,3.75,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,near_end_single_talk__e261cdf4019f72ed,fileid_197,near_end_single_talk,rating
hr_4daa2da870c289,returned_human_item_summary_v1,2.4,1.63,4.85,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,echo_path_motion__89501dc66c696f74,farend-singletalk__eb6d9058__root__903d630d-0994-4044-ad7b-a6ce3fb91395_farend-singletalk-with-movement,echo_path_motion,rating
hr_9ac2030ead3eec,returned_human_item_summary_v1,2.4,3.95,1.74,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,low_ser_overlap__e7e2eb825aced58d,fileid_159,low_ser_overlap,rating
hr_55661eac6a1ccd,returned_human_item_summary_v1,3.6,3.14,3.59,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,echo_path_motion__604f54c33e98bfeb,doubletalk__f03ba73a__root__08ec6dc2-c8a8-423f-a5b1-73affaef4cfa_doubletalk-with-movement,echo_path_motion,rating
hr_25cfb9b0088827,returned_human_item_summary_v1,4.37,4.48,4.07,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,double_talk__dc393d5053797dce,doubletalk__f03ba73a__root__KVbGTrqdIU0FIbN1ZuX68g_doubletalk,double_talk,rating
hr_a210154871b219,returned_human_item_summary_v1,2.4,1.67,4.99,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,echo_path_motion__89501dc66c696f74,farend-singletalk__eb6d9058__root__903d630d-0994-4044-ad7b-a6ce3fb91395_farend-singletalk-with-movement,echo_path_motion,rating
hr_6e43e83c600506,returned_human_item_summary_v1,3.0,3.77,2.08,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,echo_path_motion__12025881922cf0b2,doubletalk__f03ba73a__root__7688e22a-bf62-4e86-9d74-882e52599b5b_doubletalk-with-movement,echo_path_motion,rating
hr_d2f26ef0ad9538,returned_human_item_summary_v1,4.29,5.0,3.55,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,near_end_single_talk__f8fe73bf0a20a721,fileid_220,near_end_single_talk,rating
hr_e18efed4798d6a,returned_human_item_summary_v1,2.4,4.14,1.93,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,echo_path_motion__17a98cacd7bbd12a,doubletalk__f03ba73a__root__b54e05b3-0807-45e7-8993-df7c7fe23969_doubletalk-with-movement,echo_path_motion,rating
hr_06df9e3ef11f7f,returned_human_item_summary_v1,4.29,4.99,3.54,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,near_end_single_talk__84539a5ed2e47997,fileid_333,near_end_single_talk,rating
hr_fdf58150f5552c,returned_human_item_summary_v1,2.4,1.95,3.28,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,noisy_double_talk__00258497bb458d81,fileid_71,noisy_double_talk,rating
hr_bacef3405cb888,returned_human_item_summary_v1,2.4,1.99,4.99,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,far_end_single_talk__a89650af17f760b6,farend-singletalk__eb6d9058__root__043c0213-3af9-4ccb-ad28-68df92069627_farend-singletalk,far_end_single_talk,rating
hr_59dcb8a1b02f13,returned_human_item_summary_v1,4.42,5.0,3.69,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,near_end_single_talk__06c9cfa2d4807f54,fileid_137,near_end_single_talk,rating
hr_4f861f33e9636d,returned_human_item_summary_v1,2.4,4.49,1.62,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,low_ser_overlap__1063fa3bc36cd136,fileid_327,low_ser_overlap,rating
hr_f5f84401399fcf,returned_human_item_summary_v1,4.32,5.0,3.54,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,near_end_single_talk__06c9cfa2d4807f54,fileid_137,near_end_single_talk,rating
hr_55e4b23ac12ea6,returned_human_item_summary_v1,3.81,4.64,2.63,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,noisy_double_talk__3f7e61365b9510ba,fileid_16,noisy_double_talk,rating
hr_a7fbdc255647d6,returned_human_item_summary_v1,4.43,4.56,4.12,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,double_talk__7d3e5bc204150de8,doubletalk__f03ba73a__root__7f925492-c4a7-4ea6-9cb6-ae8aa666879e_doubletalk,double_talk,rating
rep_e10f6282d24425,returned_human_item_summary_v1,2.4,3.18,1.74,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,echo_path_motion__102b09a8f53351ea,doubletalk__f03ba73a__root__hdNQZhLx0Ui03H20NSBv1g_doubletalk-with-movement,echo_path_motion,hidden_repeat
hr_4761afe9d1fca8,returned_human_item_summary_v1,2.4,4.24,1.9,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,low_ser_overlap__4463078ac2b3d54f,fileid_205,low_ser_overlap,rating
hr_a00b9038f4e485,returned_human_item_summary_v1,3.0,2.1,5.0,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,far_end_single_talk__10097318ccca3ed0,farend-singletalk__eb6d9058__root__0WY0NIP5CUq6GqB5G3ZK0w_farend-singletalk,far_end_single_talk,rating
hr_6a1418d4e81d4d,returned_human_item_summary_v1,3.91,4.01,3.55,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,double_talk__ca88d7d0c20a699a,doubletalk__f03ba73a__root__b598b326-384b-42ce-99ca-6d3fe128c111_doubletalk,double_talk,rating
hr_ee14a98c943ecc,returned_human_item_summary_v1,4.66,4.18,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,far_end_single_talk__18a96c1f9b69341a,farend-singletalk__eb6d9058__root__unpL5MBUpkGSx4Utmp6NPg_farend-singletalk,far_end_single_talk,rating
hr_2caa00647e3737,returned_human_item_summary_v1,4.13,5.0,3.27,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,near_end_single_talk__5790a68607db09b9,fileid_343,near_end_single_talk,rating
hr_e33b8d9728308f,returned_human_item_summary_v1,3.0,3.4,2.16,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,double_talk__e024e914b6b90bc5,doubletalk__f03ba73a__root__cdb9787d-c046-4ca1-9994-4161c27b0291_doubletalk,double_talk,rating
hr_4f8d1f383cee41,returned_human_item_summary_v1,4.74,4.38,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,far_end_single_talk__fbb91f946fc5322f,farend-singletalk__eb6d9058__root__0kvK91dwhkWeBObblh0nLw_farend-singletalk,far_end_single_talk,rating
hr_9103ef92215f98,returned_human_item_summary_v1,4.02,4.17,3.57,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,low_ser_overlap__ee1c5fdc8eed5e1d,fileid_423,low_ser_overlap,rating
hr_53fbcec436f3ee,returned_human_item_summary_v1,4.39,5.0,3.7,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,near_end_single_talk__9218f1e1fe829489,fileid_499,near_end_single_talk,rating
hr_82df150736227c,returned_human_item_summary_v1,2.4,4.06,1.67,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,low_ser_overlap__e0d46cbd150da7bf,fileid_445,low_ser_overlap,rating
hr_9fd867d6ed2c10,returned_human_item_summary_v1,4.49,5.0,3.92,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,near_end_single_talk__62f5730dedbeddfb,fileid_461,near_end_single_talk,rating
hr_b6f5fae695dcc0,returned_human_item_summary_v1,4.46,4.69,4.16,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,double_talk__7d3e5bc204150de8,doubletalk__f03ba73a__root__7f925492-c4a7-4ea6-9cb6-ae8aa666879e_doubletalk,double_talk,rating
hr_3fdf32faa25081,returned_human_item_summary_v1,3.88,4.44,3.45,1.0,3.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,far_end_single_talk__18a96c1f9b69341a,farend-singletalk__eb6d9058__root__unpL5MBUpkGSx4Utmp6NPg_farend-singletalk,far_end_single_talk,rating
hr_2a2ce60e42c4e5,returned_human_item_summary_v1,3.56,4.19,2.5,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,low_ser_overlap__4463078ac2b3d54f,fileid_205,low_ser_overlap,rating
hr_850307e10e3f29,returned_human_item_summary_v1,2.4,4.43,1.27,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,low_ser_overlap__3a8cd8291a2f1a57,fileid_432,low_ser_overlap,rating
hr_6e6cd61f48cd83,returned_human_item_summary_v1,3.09,2.87,2.68,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,noisy_double_talk__9afd20082238343b,fileid_126,noisy_double_talk,rating
hr_76d5d9ab3e1558,returned_human_item_summary_v1,4.3,3.33,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,far_end_single_talk__351ae176aef5a986,farend-singletalk__eb6d9058__root__UAHwsB4iRUmm990YSJJOtg_farend-singletalk,far_end_single_talk,rating
hr_9d1b0216c175b4,returned_human_item_summary_v1,3.97,4.6,3.52,1.0,3.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,echo_path_motion__daba602bdbd4d165,farend-singletalk__eb6d9058__root__o1JZM00BDUqQGvIv01yOrA_farend-singletalk-with-movement,echo_path_motion,rating
hr_f579676e875f1e,returned_human_item_summary_v1,2.4,4.12,1.83,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,noisy_double_talk__3f7e61365b9510ba,fileid_16,noisy_double_talk,rating
hr_6db4460d7f6c0b,returned_human_item_summary_v1,4.64,4.15,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,far_end_single_talk__5578c650afd460ea,farend-singletalk__eb6d9058__root__3e6lVI5h9UeSlRekiZb9gw_farend-singletalk,far_end_single_talk,rating
hr_b05df5f3933cb4,returned_human_item_summary_v1,3.0,2.2,3.93,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,low_ser_overlap__21fc4cc8b85fd220,fileid_462,low_ser_overlap,rating
hr_aa7b99732d82a9,returned_human_item_summary_v1,2.4,1.98,5.0,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,far_end_single_talk__18dcb7b7eb81dd55,farend-singletalk__eb6d9058__root__au0OFsctrku59giLt4VQTQ_farend-singletalk,far_end_single_talk,rating
hr_eba853b72b7d82,returned_human_item_summary_v1,2.4,1.35,4.99,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,far_end_single_talk__2c2343b31ea5a261,farend-singletalk__eb6d9058__root__bd8328b8-ed2d-4aed-9daa-eeda6ed8309a_farend-singletalk,far_end_single_talk,rating
hr_5c605bb1ed75be,returned_human_item_summary_v1,3.5,3.22,3.31,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,echo_path_motion__d13d5d45141a872f,doubletalk__f03ba73a__root__11831959-16d3-4240-b4d7-6c3f19936718_doubletalk-with-movement,echo_path_motion,rating
hr_0c84795a867fbe,returned_human_item_summary_v1,4.47,5.0,3.9,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,near_end_single_talk__d54e883161fb8921,fileid_490,near_end_single_talk,rating
hr_c23f7e1ac05805,returned_human_item_summary_v1,4.25,5.0,3.37,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,near_end_single_talk__52ebf4e1da0c13dd,fileid_57,near_end_single_talk,rating
hr_f61851973eb662,returned_human_item_summary_v1,4.61,4.08,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,far_end_single_talk__10097318ccca3ed0,farend-singletalk__eb6d9058__root__0WY0NIP5CUq6GqB5G3ZK0w_farend-singletalk,far_end_single_talk,rating
hr_653a942fb7fd95,returned_human_item_summary_v1,4.02,4.34,3.39,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,noisy_double_talk__dc66caeb10f55dd9,fileid_70,noisy_double_talk,rating
hr_54c0d4948b2d66,returned_human_item_summary_v1,4.15,4.12,3.91,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,echo_path_motion__604f54c33e98bfeb,doubletalk__f03ba73a__root__08ec6dc2-c8a8-423f-a5b1-73affaef4cfa_doubletalk-with-movement,echo_path_motion,rating
hr_e9a3fc60b7ed07,returned_human_item_summary_v1,2.89,3.0,2.19,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,low_ser_overlap__25819470d2776d11,fileid_252,low_ser_overlap,rating
rep_d4dc3c4af96914,returned_human_item_summary_v1,2.4,4.35,1.7,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,low_ser_overlap__3a8cd8291a2f1a57,fileid_432,low_ser_overlap,hidden_repeat
hr_e5467e9957d749,returned_human_item_summary_v1,4.04,2.96,4.82,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,far_end_single_talk__18dcb7b7eb81dd55,farend-singletalk__eb6d9058__root__au0OFsctrku59giLt4VQTQ_farend-singletalk,far_end_single_talk,rating
hr_3c502663513843,returned_human_item_summary_v1,3.0,3.93,2.26,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,double_talk__ca88d7d0c20a699a,doubletalk__f03ba73a__root__b598b326-384b-42ce-99ca-6d3fe128c111_doubletalk,double_talk,rating
hr_1183fd7ea88d9f,returned_human_item_summary_v1,2.4,1.99,4.55,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,far_end_single_talk__013d26421eefe63c,farend-singletalk__eb6d9058__root__f16e9c6e-e821-464d-b006-406d45bb9ada_farend-singletalk,far_end_single_talk,rating
hr_03f9bb70cfbae2,returned_human_item_summary_v1,2.4,3.18,1.74,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,echo_path_motion__102b09a8f53351ea,doubletalk__f03ba73a__root__hdNQZhLx0Ui03H20NSBv1g_doubletalk-with-movement,echo_path_motion,rating
hr_a5095635286d86,returned_human_item_summary_v1,4.44,5.0,3.82,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,near_end_single_talk__4389c5db03aa9991,fileid_32,near_end_single_talk,rating
hr_8ffa16c6ac8036,returned_human_item_summary_v1,2.4,1.87,5.0,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,echo_path_motion__c8694656c51152a3,farend-singletalk__eb6d9058__root__GMR5LLJMJkWZGQ08TRPdnw_farend-singletalk-with-movement,echo_path_motion,rating
hr_172dd4b01d9213,returned_human_item_summary_v1,4.61,5.0,4.11,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,near_end_single_talk__d54e883161fb8921,fileid_490,near_end_single_talk,rating
hr_5f3b0746d1ecdf,returned_human_item_summary_v1,4.69,4.26,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,far_end_single_talk__18dcb7b7eb81dd55,farend-singletalk__eb6d9058__root__au0OFsctrku59giLt4VQTQ_farend-singletalk,far_end_single_talk,rating
hr_959c8480cd35ce,returned_human_item_summary_v1,4.69,4.27,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,echo_path_motion__daba602bdbd4d165,farend-singletalk__eb6d9058__root__o1JZM00BDUqQGvIv01yOrA_farend-singletalk-with-movement,echo_path_motion,rating
hr_ca9d385cd49eca,returned_human_item_summary_v1,4.25,5.0,3.42,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,near_end_single_talk__84539a5ed2e47997,fileid_333,near_end_single_talk,rating
rep_5a3ca46b891a36,returned_human_item_summary_v1,2.4,4.33,1.44,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,low_ser_overlap__3a8cd8291a2f1a57,fileid_432,low_ser_overlap,hidden_repeat
hr_40e7dcdba21e3d,returned_human_item_summary_v1,2.4,4.61,1.0,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,double_talk__ee2f1c34a5affb7a,doubletalk__f03ba73a__root__0CI8zRqd2U609L9H09qWrA_doubletalk,double_talk,rating
hr_a05f808b8983ad,returned_human_item_summary_v1,4.39,5.0,3.69,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,near_end_single_talk__5790a68607db09b9,fileid_343,near_end_single_talk,rating
hr_76c85c1c12028c,returned_human_item_summary_v1,3.71,4.11,2.91,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,echo_path_motion__48865029d1b44cb6,doubletalk__f03ba73a__root__hC1ZhhrB20i7sGG0GbvFWg_doubletalk-with-movement,echo_path_motion,rating
hr_d66866dd650f8e,returned_human_item_summary_v1,4.04,5.0,3.08,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,near_end_single_talk__84539a5ed2e47997,fileid_333,near_end_single_talk,rating
hr_3ef90ae0a72f27,returned_human_item_summary_v1,4.4,5.0,3.64,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,near_end_single_talk__e261cdf4019f72ed,fileid_197,near_end_single_talk,rating
hr_31f8c70bd9f661,returned_human_item_summary_v1,4.25,5.0,3.42,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,near_end_single_talk__84539a5ed2e47997,fileid_333,near_end_single_talk,rating
hr_5d06224ddc069c,returned_human_item_summary_v1,3.98,4.06,3.58,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,low_ser_overlap__3a8cd8291a2f1a57,fileid_432,low_ser_overlap,rating
hr_46f6179d411565,returned_human_item_summary_v1,3.0,3.78,2.15,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,low_ser_overlap__4463078ac2b3d54f,fileid_205,low_ser_overlap,rating
hr_0790649561f654,returned_human_item_summary_v1,2.4,4.05,1.45,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,double_talk__ee2f1c34a5affb7a,doubletalk__f03ba73a__root__0CI8zRqd2U609L9H09qWrA_doubletalk,double_talk,rating
hr_efa6f320154bae,returned_human_item_summary_v1,3.77,4.39,2.79,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,noisy_double_talk__78f2641ec051e5f2,fileid_93,noisy_double_talk,rating
hr_9873b78e438d1b,returned_human_item_summary_v1,4.12,5.0,3.06,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,near_end_single_talk__fb7cf57c7c22c517,fileid_408,near_end_single_talk,rating
hr_2cf9ab95abea18,returned_human_item_summary_v1,4.19,5.0,3.21,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,near_end_single_talk__fb7cf57c7c22c517,fileid_408,near_end_single_talk,rating
